order_id,product_id,user_id,order_date,quantity,payment_amount,refund_flag,channel
O001375,P1002,U001866,2026-04-06,1,759.05,0,campaign
O001376,P1002,U001167,2026-04-06,1,799.00,0,campaign
O001377,P1002,U000630,2026-04-06,2,1438.20,0,search
O001378,P1002,U002446,2026-04-06,1,799.00,0,direct
O001379,P1002,U001715,2026-04-06,1,783.02,1,direct
O001380,P1002,U000977,2026-04-06,1,719.10,0,recommendation
O001381,P1002,U000836,2026-04-06,1,799.00,0,search
O001382,P1002,U002289,2026-04-06,1,719.10,0,direct
O001383,P1002,U001883,2026-04-06,2,1598.00,0,recommendation
O001384,P1002,U000376,2026-04-06,2,1518.10,0,direct
O001385,P1002,U001376,2026-04-06,2,1598.00,0,recommendation
O001386,P1003,U000353,2026-04-06,1,436.05,0,search
O001387,P1003,U000934,2026-04-06,1,459.00,0,direct
O001388,P1003,U001197,2026-04-06,2,826.20,0,search
O001389,P1003,U000037,2026-04-06,1,449.82,0,search
O001390,P1003,U000177,2026-04-06,2,872.10,0,search
O001391,P1003,U000231,2026-04-06,1,449.82,0,search
O001392,P1003,U000669,2026-04-06,1,459.00,0,search
O001393,P1003,U001124,2026-04-06,2,872.10,0,recommendation
O001394,P1003,U000597,2026-04-06,1,436.05,0,campaign
O001395,P1004,U000123,2026-04-06,2,527.24,0,recommendation
O001396,P1004,U001758,2026-04-06,1,242.10,0,campaign
O001397,P1004,U002317,2026-04-06,1,269.00,0,recommendation
O001398,P1004,U001754,2026-04-06,1,269.00,0,search
O001399,P1004,U001145,2026-04-06,1,255.55,0,search
O001400,P1004,U000986,2026-04-06,1,255.55,0,recommendation
O001401,P1005,U001843,2026-04-06,1,122.55,0,recommendation
O001402,P1005,U002222,2026-04-06,1,129.00,1,campaign
O001403,P1005,U001692,2026-04-06,1,116.10,0,search
O001404,P1005,U001608,2026-04-06,1,126.42,0,recommendation
O001405,P1005,U000900,2026-04-06,2,258.00,0,search
O001406,P1005,U001586,2026-04-06,1,126.42,0,search
O001407,P1005,U001620,2026-04-06,1,116.10,1,search
O001408,P1001,U000018,2026-04-07,1,391.02,0,search
O001409,P1001,U000233,2026-04-07,1,399.00,1,search
O001410,P1001,U000219,2026-04-07,1,391.02,0,recommendation
O001411,P1001,U000267,2026-04-07,1,367.08,1,recommendation
O001412,P1002,U001890,2026-04-07,2,1598.00,0,recommendation
O001413,P1002,U001957,2026-04-07,1,799.00,0,search
O001414,P1002,U000266,2026-04-07,1,799.00,0,campaign
O001415,P1002,U001984,2026-04-07,1,719.10,0,search
O001416,P1002,U000459,2026-04-07,1,759.05,0,campaign
O001417,P1002,U001515,2026-04-07,1,759.05,0,direct
O001418,P1002,U000144,2026-04-07,1,783.02,1,recommendation
O001419,P1003,U001420,2026-04-07,2,872.10,0,search
O001420,P1003,U001295,2026-04-07,1,436.05,0,recommendation
O001421,P1003,U001055,2026-04-07,1,436.05,0,campaign
O001422,P1003,U001905,2026-04-07,1,459.00,0,recommendation
O001423,P1003,U001432,2026-04-07,1,413.10,0,search
O001424,P1003,U000786,2026-04-07,2,872.10,0,recommendation
O001425,P1004,U001207,2026-04-07,1,255.55,0,search
O001426,P1004,U001527,2026-04-07,1,263.62,0,search
O001427,P1004,U000984,2026-04-07,1,269.00,0,search
O001428,P1004,U001280,2026-04-07,1,269.00,0,campaign
O001429,P1005,U001313,2026-04-07,1,126.42,0,search
O001430,P1005,U001303,2026-04-07,1,126.42,0,search
O001431,P1005,U001165,2026-04-07,1,126.42,0,direct
O001432,P1005,U000859,2026-04-07,1,122.55,0,recommendation
O001433,P1001,U002241,2026-04-08,1,391.02,0,recommendation
O001434,P1001,U000960,2026-04-08,1,391.02,0,search
O001435,P1001,U000796,2026-04-08,1,367.08,0,direct
O001436,P1001,U001438,2026-04-08,1,379.05,0,search
O001437,P1001,U000348,2026-04-08,1,379.05,0,recommendation
O001438,P1001,U001776,2026-04-08,1,391.02,1,direct
O001439,P1002,U001742,2026-04-08,1,719.10,1,search
O001440,P1002,U000255,2026-04-08,1,799.00,0,recommendation
O001441,P1002,U001937,2026-04-08,2,1438.20,0,search
O001442,P1002,U000941,2026-04-08,1,759.05,0,search
O001443,P1002,U002343,2026-04-08,1,799.00,0,recommendation
O001444,P1002,U000114,2026-04-08,1,719.10,0,recommendation
O001445,P1002,U002497,2026-04-08,1,783.02,0,recommendation
O001446,P1002,U001008,2026-04-08,1,783.02,0,search
O001447,P1003,U001039,2026-04-08,1,459.00,0,campaign
O001448,P1003,U000743,2026-04-08,1,459.00,0,search
O001449,P1003,U000416,2026-04-08,1,459.00,0,campaign
O001450,P1003,U000884,2026-04-08,1,449.82,0,campaign
O001451,P1003,U000545,2026-04-08,1,449.82,0,campaign
O001452,P1003,U001550,2026-04-08,1,413.10,0,recommendation
O001453,P1003,U000115,2026-04-08,1,459.00,0,recommendation
O001454,P1003,U002281,2026-04-08,2,826.20,1,recommendation
O001455,P1004,U000663,2026-04-08,1,263.62,0,campaign
O001456,P1004,U001565,2026-04-08,1,269.00,0,search
O001457,P1004,U002267,2026-04-08,1,263.62,0,search
O001458,P1004,U001425,2026-04-08,1,242.10,0,search
O001459,P1004,U002300,2026-04-08,1,255.55,0,recommendation
O001460,P1004,U002489,2026-04-08,1,263.62,0,direct
O001461,P1005,U000344,2026-04-08,1,129.00,0,search
O001462,P1005,U001627,2026-04-08,1,122.55,0,search
O001463,P1005,U002053,2026-04-08,1,129.00,0,campaign
O001464,P1005,U002372,2026-04-08,1,116.10,0,search
O001465,P1001,U002386,2026-04-09,1,399.00,1,search
O001466,P1001,U001604,2026-04-09,1,391.02,0,search
O001467,P1001,U001616,2026-04-09,1,391.02,0,recommendation
O001468,P1001,U001818,2026-04-09,1,391.02,0,direct
O001469,P1001,U000767,2026-04-09,1,367.08,0,recommendation
O001470,P1001,U001204,2026-04-09,1,391.02,1,recommendation
O001471,P1002,U001516,2026-04-09,1,799.00,0,search
O001472,P1002,U002421,2026-04-09,1,759.05,0,recommendation
O001473,P1002,U000017,2026-04-09,1,719.10,0,recommendation
O001474,P1002,U002541,2026-04-09,1,759.05,0,recommendation
O001475,P1002,U002053,2026-04-09,2,1566.04,0,recommendation
O001476,P1002,U002571,2026-04-09,1,783.02,0,recommendation
O001477,P1002,U001541,2026-04-09,1,799.00,0,direct
O001478,P1002,U000994,2026-04-09,1,799.00,0,recommendation
O001479,P1002,U002560,2026-04-09,1,719.10,0,direct
O001480,P1003,U001590,2026-04-09,1,459.00,0,search
O001481,P1003,U001222,2026-04-09,1,459.00,0,search
O001482,P1003,U002569,2026-04-09,1,436.05,0,campaign
O001483,P1003,U000406,2026-04-09,2,899.64,0,campaign
O001484,P1003,U000818,2026-04-09,1,436.05,0,search
O001485,P1003,U002174,2026-04-09,1,413.10,1,search
O001486,P1003,U001793,2026-04-09,1,436.05,0,recommendation
O001487,P1003,U001258,2026-04-09,2,899.64,0,campaign
O001488,P1004,U000787,2026-04-09,1,263.62,0,campaign
O001489,P1004,U002328,2026-04-09,1,269.00,0,recommendation
O001490,P1004,U001802,2026-04-09,1,263.62,0,campaign
O001491,P1004,U000397,2026-04-09,1,255.55,0,campaign
O001492,P1004,U001629,2026-04-09,2,538.00,0,direct
O001493,P1004,U000857,2026-04-09,1,269.00,0,search
O001494,P1005,U002367,2026-04-09,1,129.00,0,direct
O001495,P1005,U000301,2026-04-09,1,116.10,0,search
O001496,P1005,U002048,2026-04-09,1,129.00,0,direct
O001497,P1005,U002205,2026-04-09,1,116.10,1,recommendation
O001498,P1001,U000691,2026-04-10,1,391.02,0,search
O001499,P1001,U002527,2026-04-10,1,399.00,1,search
O001500,P1001,U000278,2026-04-10,1,379.05,0,search
O001501,P1001,U000918,2026-04-10,2,758.10,0,direct
O001502,P1002,U000724,2026-04-10,1,719.10,0,search
O001503,P1002,U000573,2026-04-10,1,783.02,0,recommendation
O001504,P1002,U002531,2026-04-10,1,799.00,0,search
O001505,P1002,U000403,2026-04-10,1,799.00,0,search
O001506,P1002,U002079,2026-04-10,1,719.10,0,campaign
O001507,P1002,U000632,2026-04-10,1,759.05,0,search
O001508,P1002,U000403,2026-04-10,2,1518.10,0,recommendation
O001509,P1002,U001882,2026-04-10,1,799.00,0,recommendation
O001510,P1002,U001395,2026-04-10,1,719.10,0,recommendation
O001511,P1002,U001843,2026-04-10,1,759.05,0,search
O001512,P1003,U000270,2026-04-10,1,413.10,0,recommendation
O001513,P1003,U000621,2026-04-10,1,436.05,0,recommendation
O001514,P1003,U000380,2026-04-10,1,459.00,1,search
O001515,P1003,U001383,2026-04-10,1,413.10,0,recommendation
O001516,P1003,U001229,2026-04-10,1,436.05,0,search
O001517,P1003,U000162,2026-04-10,1,436.05,0,search
O001518,P1003,U002142,2026-04-10,2,918.00,0,search
O001519,P1003,U000138,2026-04-10,1,459.00,0,campaign
O001520,P1004,U000116,2026-04-10,1,242.10,0,search
O001521,P1004,U000535,2026-04-10,1,242.10,0,recommendation
O001522,P1004,U000768,2026-04-10,1,263.62,0,search
O001523,P1004,U000512,2026-04-10,2,484.20,0,recommendation
O001524,P1004,U000458,2026-04-10,2,511.10,0,search
O001525,P1005,U002222,2026-04-10,1,116.10,0,recommendation
O001526,P1005,U002129,2026-04-10,1,116.10,0,campaign
O001527,P1005,U002165,2026-04-10,1,129.00,0,recommendation
O001528,P1005,U002191,2026-04-10,1,116.10,0,campaign
O001529,P1005,U002080,2026-04-10,1,116.10,0,search
O001530,P1005,U002474,2026-04-10,2,258.00,0,campaign
O001531,P1001,U000377,2026-04-11,1,391.02,1,search
O001532,P1001,U000653,2026-04-11,2,734.16,1,campaign
O001533,P1001,U002155,2026-04-11,1,379.05,0,recommendation
O001534,P1001,U001252,2026-04-11,1,367.08,0,direct
O001535,P1001,U001588,2026-04-11,2,798.00,0,direct
O001536,P1001,U001643,2026-04-11,1,379.05,0,recommendation
O001537,P1001,U001615,2026-04-11,1,379.05,0,recommendation
O001538,P1002,U001548,2026-04-11,1,719.10,0,recommendation
O001539,P1002,U000816,2026-04-11,1,783.02,0,campaign
O001540,P1002,U002274,2026-04-11,1,783.02,0,recommendation
O001541,P1002,U000245,2026-04-11,2,1438.20,0,recommendation
O001542,P1002,U000857,2026-04-11,1,783.02,0,recommendation
O001543,P1002,U001458,2026-04-11,2,1598.00,0,recommendation
O001544,P1002,U002526,2026-04-11,1,783.02,0,search
O001545,P1002,U000589,2026-04-11,1,799.00,0,search
O001546,P1002,U002031,2026-04-11,1,719.10,0,recommendation
O001547,P1002,U001633,2026-04-11,2,1518.10,0,recommendation
O001548,P1002,U000398,2026-04-11,1,719.10,0,campaign
O001549,P1003,U000370,2026-04-11,1,449.82,0,direct
O001550,P1003,U001598,2026-04-11,1,449.82,0,recommendation
O001551,P1003,U001171,2026-04-11,1,413.10,0,search
O001552,P1003,U000340,2026-04-11,1,436.05,0,search
O001553,P1003,U001740,2026-04-11,1,413.10,0,search
O001554,P1003,U001211,2026-04-11,1,449.82,0,search
O001555,P1003,U001333,2026-04-11,2,918.00,0,search
O001556,P1003,U000841,2026-04-11,1,459.00,0,search
O001557,P1004,U000055,2026-04-11,1,269.00,0,search
O001558,P1004,U002390,2026-04-11,1,269.00,0,campaign
O001559,P1004,U002405,2026-04-11,1,269.00,0,recommendation
O001560,P1004,U002492,2026-04-11,1,263.62,0,search
O001561,P1004,U001962,2026-04-11,1,269.00,0,search
O001562,P1004,U001074,2026-04-11,1,242.10,0,recommendation
O001563,P1004,U000871,2026-04-11,1,255.55,0,recommendation
O001564,P1005,U000495,2026-04-11,1,129.00,0,search
O001565,P1005,U002193,2026-04-11,1,126.42,0,recommendation
O001566,P1005,U002105,2026-04-11,1,126.42,0,direct
O001567,P1005,U001179,2026-04-11,1,122.55,0,campaign
O001568,P1005,U001999,2026-04-11,1,122.55,0,search
O001569,P1001,U000161,2026-04-12,1,391.02,0,search
O001570,P1001,U002178,2026-04-12,1,367.08,0,recommendation
O001571,P1001,U001377,2026-04-12,1,399.00,0,recommendation
O001572,P1001,U001702,2026-04-12,1,367.08,0,search
O001573,P1001,U000439,2026-04-12,1,391.02,1,recommendation
O001574,P1001,U002059,2026-04-12,2,798.00,1,recommendation
O001575,P1002,U000541,2026-04-12,1,783.02,0,search
O001576,P1002,U001158,2026-04-12,1,799.00,0,recommendation
O001577,P1002,U001069,2026-04-12,1,799.00,0,campaign
O001578,P1002,U001600,2026-04-12,2,1518.10,0,campaign
O001579,P1002,U002123,2026-04-12,1,759.05,0,campaign
O001580,P1002,U002233,2026-04-12,1,759.05,0,recommendation
O001581,P1002,U000842,2026-04-12,2,1518.10,0,campaign
O001582,P1002,U001012,2026-04-12,1,759.05,0,campaign
O001583,P1002,U001349,2026-04-12,1,783.02,0,campaign
O001584,P1002,U000245,2026-04-12,2,1438.20,0,search
O001585,P1002,U001531,2026-04-12,1,783.02,0,recommendation
O001586,P1003,U002331,2026-04-12,1,413.10,0,campaign
O001587,P1003,U000164,2026-04-12,1,459.00,0,search
O001588,P1003,U000623,2026-04-12,1,459.00,0,direct
O001589,P1003,U001752,2026-04-12,1,459.00,0,search
O001590,P1003,U001603,2026-04-12,1,436.05,0,recommendation
O001591,P1003,U002465,2026-04-12,1,449.82,0,campaign
O001592,P1003,U002587,2026-04-12,1,449.82,1,search
O001593,P1003,U001493,2026-04-12,1,459.00,0,recommendation
O001594,P1003,U001516,2026-04-12,1,459.00,0,search
O001595,P1003,U000753,2026-04-12,2,826.20,0,recommendation
O001596,P1004,U001455,2026-04-12,1,255.55,0,search
O001597,P1004,U000880,2026-04-12,1,255.55,0,search
O001598,P1004,U002166,2026-04-12,1,242.10,0,recommendation
O001599,P1004,U001116,2026-04-12,2,538.00,0,campaign
O001600,P1004,U001240,2026-04-12,1,269.00,0,search
O001601,P1005,U002480,2026-04-12,1,129.00,0,search
O001602,P1005,U000944,2026-04-12,1,122.55,0,recommendation
O001603,P1005,U002427,2026-04-12,1,126.42,0,campaign
O001604,P1005,U001954,2026-04-12,1,126.42,0,search
O001605,P1005,U000498,2026-04-12,1,116.10,0,search
O001606,P1005,U001333,2026-04-12,1,126.42,0,recommendation
O001607,P1005,U000945,2026-04-12,1,116.10,0,campaign
O001608,P1001,U002352,2026-04-13,1,399.00,1,direct
O001609,P1001,U001699,2026-04-13,1,391.02,1,recommendation
O001610,P1001,U000806,2026-04-13,1,379.05,0,recommendation
O001611,P1001,U002576,2026-04-13,1,367.08,1,recommendation
O001612,P1001,U001815,2026-04-13,1,367.08,0,direct
O001613,P1001,U002098,2026-04-13,1,367.08,1,recommendation
O001614,P1002,U000992,2026-04-13,1,759.05,0,search
O001615,P1002,U000080,2026-04-13,1,759.05,0,recommendation
O001616,P1002,U001485,2026-04-13,1,759.05,0,direct
O001617,P1002,U000167,2026-04-13,1,759.05,0,recommendation
O001618,P1002,U000610,2026-04-13,1,799.00,0,recommendation
O001619,P1002,U002492,2026-04-13,1,783.02,0,recommendation
O001620,P1002,U000799,2026-04-13,1,759.05,0,campaign
O001621,P1002,U002075,2026-04-13,1,759.05,0,search
O001622,P1002,U001142,2026-04-13,1,783.02,0,search
O001623,P1002,U001575,2026-04-13,2,1566.04,0,campaign
O001624,P1003,U001534,2026-04-13,1,459.00,0,campaign
O001625,P1003,U002566,2026-04-13,1,413.10,0,campaign
O001626,P1003,U000257,2026-04-13,1,449.82,0,direct
O001627,P1003,U000197,2026-04-13,1,449.82,0,search
O001628,P1003,U002528,2026-04-13,2,872.10,0,search
O001629,P1003,U001083,2026-04-13,1,413.10,0,search
O001630,P1003,U001036,2026-04-13,1,413.10,0,recommendation
O001631,P1003,U000813,2026-04-13,2,826.20,0,campaign
O001632,P1004,U000047,2026-04-13,1,263.62,0,search
O001633,P1004,U000309,2026-04-13,1,255.55,0,recommendation
O001634,P1004,U002199,2026-04-13,1,242.10,0,search
O001635,P1004,U001024,2026-04-13,1,255.55,0,direct
O001636,P1004,U002195,2026-04-13,1,263.62,0,search
O001637,P1004,U000245,2026-04-13,1,242.10,0,recommendation
O001638,P1005,U000762,2026-04-13,1,116.10,0,campaign
O001639,P1005,U001157,2026-04-13,2,245.10,0,search
O001640,P1005,U000747,2026-04-13,2,245.10,0,recommendation
O001641,P1005,U002355,2026-04-13,1,129.00,0,search
O001642,P1005,U000071,2026-04-13,1,122.55,0,recommendation
O001643,P1005,U000783,2026-04-13,1,126.42,0,direct
O001644,P1001,U000066,2026-04-14,1,379.05,1,campaign
O001645,P1001,U002577,2026-04-14,1,399.00,0,search
O001646,P1001,U001775,2026-04-14,1,391.02,0,direct
O001647,P1001,U002525,2026-04-14,1,391.02,0,direct
O001648,P1001,U000407,2026-04-14,1,391.02,1,direct
O001649,P1002,U000073,2026-04-14,1,799.00,0,recommendation
O001650,P1002,U000599,2026-04-14,1,783.02,0,campaign
O001651,P1002,U002552,2026-04-14,1,719.10,0,recommendation
O001652,P1002,U002399,2026-04-14,1,719.10,0,direct
O001653,P1002,U002577,2026-04-14,1,719.10,0,search
O001654,P1002,U002479,2026-04-14,1,759.05,0,campaign
O001655,P1002,U001387,2026-04-14,1,759.05,0,direct
O001656,P1002,U001537,2026-04-14,1,799.00,0,search
O001657,P1003,U000357,2026-04-14,1,413.10,0,campaign
O001658,P1003,U002528,2026-04-14,1,449.82,0,recommendation
O001659,P1003,U000123,2026-04-14,1,413.10,0,direct
O001660,P1003,U001361,2026-04-14,1,449.82,0,direct
O001661,P1003,U001107,2026-04-14,1,459.00,0,recommendation
O001662,P1003,U002407,2026-04-14,1,436.05,0,search
O001663,P1003,U001192,2026-04-14,1,436.05,0,search
O001664,P1004,U001017,2026-04-14,2,484.20,0,search
O001665,P1004,U002200,2026-04-14,1,255.55,0,campaign
O001666,P1004,U002296,2026-04-14,1,242.10,0,recommendation
O001667,P1004,U001414,2026-04-14,1,269.00,0,recommendation
O001668,P1005,U000354,2026-04-14,1,122.55,0,campaign
O001669,P1005,U002118,2026-04-14,1,122.55,0,recommendation
O001670,P1005,U001527,2026-04-14,2,258.00,0,recommendation
O001671,P1005,U000378,2026-04-14,1,129.00,0,campaign
O001672,P1001,U001761,2026-04-15,1,367.08,0,search
O001673,P1001,U002127,2026-04-15,1,367.08,0,search
O001674,P1001,U001185,2026-04-15,1,399.00,0,direct
O001675,P1001,U000927,2026-04-15,1,399.00,1,search
O001676,P1002,U001126,2026-04-15,1,799.00,0,direct
O001677,P1002,U000966,2026-04-15,1,719.10,0,direct
O001678,P1002,U000946,2026-04-15,1,799.00,0,search
O001679,P1002,U001622,2026-04-15,2,1518.10,0,search
O001680,P1002,U001558,2026-04-15,1,719.10,0,campaign
O001681,P1002,U001816,2026-04-15,1,759.05,0,search
O001682,P1002,U002600,2026-04-15,2,1518.10,0,campaign
O001683,P1002,U001087,2026-04-15,1,719.10,0,search
O001684,P1002,U000811,2026-04-15,1,783.02,0,campaign
O001685,P1002,U001067,2026-04-15,1,719.10,0,search
O001686,P1003,U002472,2026-04-15,1,449.82,0,direct
O001687,P1003,U000672,2026-04-15,2,899.64,0,direct
O001688,P1003,U002264,2026-04-15,1,436.05,0,search
O001689,P1003,U001443,2026-04-15,1,413.10,0,campaign
O001690,P1003,U002222,2026-04-15,1,413.10,0,campaign
O001691,P1003,U000367,2026-04-15,1,449.82,0,search
O001692,P1003,U001830,2026-04-15,1,449.82,0,recommendation
O001693,P1003,U000311,2026-04-15,1,436.05,0,direct
O001694,P1004,U002370,2026-04-15,1,255.55,0,search
O001695,P1004,U001267,2026-04-15,1,263.62,0,search
O001696,P1004,U000058,2026-04-15,1,242.10,0,recommendation
O001697,P1004,U001949,2026-04-15,1,263.62,0,recommendation
O001698,P1005,U002317,2026-04-15,1,129.00,0,recommendation
O001699,P1005,U002390,2026-04-15,1,122.55,0,recommendation
O001700,P1005,U002190,2026-04-15,2,258.00,0,search
O001701,P1005,U001466,2026-04-15,1,126.42,0,recommendation
O001702,P1001,U002548,2026-04-16,1,399.00,0,recommendation
O001703,P1001,U000420,2026-04-16,1,399.00,0,direct
O001704,P1001,U000548,2026-04-16,1,367.08,0,search
O001705,P1001,U001606,2026-04-16,1,399.00,0,search
O001706,P1001,U002534,2026-04-16,2,734.16,1,search
O001707,P1001,U002530,2026-04-16,1,391.02,1,recommendation
O001708,P1002,U000636,2026-04-16,1,719.10,0,recommendation
O001709,P1002,U002185,2026-04-16,1,783.02,0,search
O001710,P1002,U000840,2026-04-16,1,783.02,0,recommendation
O001711,P1002,U001777,2026-04-16,1,799.00,0,search
O001712,P1002,U000715,2026-04-16,1,799.00,0,recommendation
O001713,P1002,U002075,2026-04-16,1,759.05,0,recommendation
O001714,P1002,U001265,2026-04-16,1,799.00,0,recommendation
O001715,P1002,U000175,2026-04-16,1,799.00,0,recommendation
O001716,P1003,U000549,2026-04-16,2,826.20,0,recommendation
O001717,P1003,U000390,2026-04-16,1,436.05,0,campaign
O001718,P1003,U000966,2026-04-16,1,413.10,0,campaign
O001719,P1003,U001701,2026-04-16,1,449.82,0,search
O001720,P1003,U002282,2026-04-16,1,413.10,0,campaign
O001721,P1003,U000684,2026-04-16,2,872.10,0,recommendation
O001722,P1003,U001516,2026-04-16,1,449.82,0,search
O001723,P1003,U001918,2026-04-16,1,449.82,0,search
O001724,P1004,U000036,2026-04-16,1,269.00,0,search
O001725,P1004,U002209,2026-04-16,1,242.10,0,search
O001726,P1004,U001076,2026-04-16,1,242.10,0,search
O001727,P1004,U000962,2026-04-16,1,269.00,0,campaign
O001728,P1004,U002480,2026-04-16,1,242.10,0,search
O001729,P1005,U001581,2026-04-16,1,129.00,0,direct
O001730,P1005,U002578,2026-04-16,1,129.00,0,campaign
O001731,P1005,U000216,2026-04-16,1,126.42,0,recommendation
O001732,P1005,U001834,2026-04-16,1,116.10,0,search
O001733,P1005,U001278,2026-04-16,2,245.10,0,search
O001734,P1001,U000663,2026-04-17,1,391.02,1,direct
O001735,P1001,U001964,2026-04-17,1,391.02,0,recommendation
O001736,P1001,U002382,2026-04-17,1,379.05,1,search
O001737,P1001,U002426,2026-04-17,1,367.08,1,direct
O001738,P1001,U000552,2026-04-17,1,367.08,0,campaign
O001739,P1001,U000722,2026-04-17,1,379.05,0,direct
O001740,P1002,U000873,2026-04-17,1,783.02,0,search
O001741,P1002,U000910,2026-04-17,1,783.02,0,search
O001742,P1002,U000764,2026-04-17,1,719.10,0,recommendation
O001743,P1002,U001774,2026-04-17,1,783.02,0,campaign
O001744,P1002,U002361,2026-04-17,1,719.10,0,search
O001745,P1002,U000068,2026-04-17,2,1598.00,0,search
O001746,P1002,U001989,2026-04-17,1,719.10,0,recommendation
O001747,P1002,U001367,2026-04-17,1,719.10,0,recommendation
O001748,P1002,U000907,2026-04-17,1,719.10,0,campaign
O001749,P1003,U002351,2026-04-17,1,436.05,0,campaign
O001750,P1003,U000782,2026-04-17,1,449.82,0,recommendation
O001751,P1003,U001417,2026-04-17,1,459.00,0,campaign
O001752,P1003,U002466,2026-04-17,1,413.10,0,recommendation
O001753,P1003,U000608,2026-04-17,1,436.05,0,recommendation
O001754,P1003,U002022,2026-04-17,1,436.05,0,search
O001755,P1003,U000515,2026-04-17,1,459.00,0,campaign
O001756,P1004,U000939,2026-04-17,1,242.10,0,recommendation
O001757,P1004,U000008,2026-04-17,1,269.00,0,search
O001758,P1004,U001100,2026-04-17,1,269.00,0,search
O001759,P1004,U001574,2026-04-17,1,269.00,0,search
O001760,P1004,U001629,2026-04-17,1,242.10,0,direct
O001761,P1004,U000870,2026-04-17,1,269.00,0,campaign
O001762,P1005,U001425,2026-04-17,2,258.00,0,recommendation
O001763,P1005,U002104,2026-04-17,1,129.00,0,direct
O001764,P1005,U000083,2026-04-17,1,116.10,0,recommendation
O001765,P1005,U001740,2026-04-17,2,258.00,0,recommendation
O001766,P1005,U001629,2026-04-17,1,129.00,0,search
O001767,P1001,U001552,2026-04-18,1,367.08,1,direct
O001768,P1001,U001542,2026-04-18,1,367.08,0,recommendation
O001769,P1001,U001032,2026-04-18,1,391.02,0,search
O001770,P1001,U001588,2026-04-18,1,399.00,1,direct
O001771,P1001,U000626,2026-04-18,2,734.16,1,search
O001772,P1001,U001111,2026-04-18,1,391.02,0,search
O001773,P1001,U001482,2026-04-18,1,391.02,0,direct
O001774,P1002,U000830,2026-04-18,1,759.05,0,recommendation
O001775,P1002,U000996,2026-04-18,1,799.00,0,search
O001776,P1002,U001305,2026-04-18,1,783.02,0,search
O001777,P1002,U001336,2026-04-18,2,1438.20,0,campaign
O001778,P1002,U001036,2026-04-18,1,799.00,0,campaign
O001779,P1002,U000006,2026-04-18,2,1518.10,0,recommendation
O001780,P1002,U000733,2026-04-18,1,759.05,0,campaign
O001781,P1002,U000963,2026-04-18,1,799.00,0,campaign
O001782,P1002,U000478,2026-04-18,1,799.00,0,recommendation
O001783,P1002,U000096,2026-04-18,1,799.00,0,search
O001784,P1003,U001787,2026-04-18,1,449.82,0,campaign
O001785,P1003,U000242,2026-04-18,1,449.82,0,search
O001786,P1003,U001299,2026-04-18,1,436.05,0,search
O001787,P1003,U000423,2026-04-18,1,436.05,0,search
O001788,P1003,U002097,2026-04-18,1,449.82,0,recommendation
O001789,P1003,U000242,2026-04-18,2,899.64,0,direct
O001790,P1003,U001071,2026-04-18,1,436.05,0,campaign
O001791,P1003,U001398,2026-04-18,1,449.82,0,search
O001792,P1004,U000769,2026-04-18,1,255.55,0,recommendation
O001793,P1004,U001008,2026-04-18,2,484.20,0,recommendation
O001794,P1004,U000947,2026-04-18,1,263.62,0,recommendation
O001795,P1004,U001112,2026-04-18,1,263.62,0,campaign
O001796,P1004,U002368,2026-04-18,1,255.55,0,recommendation
O001797,P1004,U002586,2026-04-18,1,255.55,0,search
O001798,P1005,U001721,2026-04-18,1,126.42,0,recommendation
O001799,P1005,U002483,2026-04-18,1,126.42,0,recommendation
O001800,P1005,U002044,2026-04-18,1,122.55,0,search
O001801,P1005,U000174,2026-04-18,1,126.42,0,search
O001802,P1005,U002411,2026-04-18,1,116.10,0,search
O001803,P1005,U000530,2026-04-18,1,126.42,0,search
O001804,P1001,U001482,2026-04-19,1,379.05,1,direct
O001805,P1001,U001768,2026-04-19,1,367.08,1,search
O001806,P1001,U000740,2026-04-19,1,367.08,0,recommendation
O001807,P1001,U002549,2026-04-19,2,758.10,0,direct
O001808,P1001,U002435,2026-04-19,1,391.02,0,recommendation
O001809,P1001,U002009,2026-04-19,1,367.08,1,direct
O001810,P1002,U002057,2026-04-19,1,783.02,0,recommendation
O001811,P1002,U000270,2026-04-19,2,1598.00,0,recommendation
O001812,P1002,U000425,2026-04-19,1,719.10,0,campaign
O001813,P1002,U002393,2026-04-19,1,719.10,0,direct
O001814,P1002,U001809,2026-04-19,1,783.02,0,recommendation
O001815,P1002,U000429,2026-04-19,2,1438.20,0,campaign
O001816,P1002,U001605,2026-04-19,1,759.05,0,search
O001817,P1002,U001130,2026-04-19,1,799.00,0,direct
O001818,P1002,U001825,2026-04-19,1,799.00,0,recommendation
O001819,P1002,U000364,2026-04-19,1,783.02,0,recommendation
O001820,P1002,U002457,2026-04-19,1,799.00,0,recommendation
O001821,P1003,U002172,2026-04-19,1,436.05,0,recommendation
O001822,P1003,U002563,2026-04-19,1,459.00,0,search
O001823,P1003,U002318,2026-04-19,1,459.00,0,direct
O001824,P1003,U000063,2026-04-19,1,436.05,0,recommendation
O001825,P1003,U001143,2026-04-19,1,436.05,0,recommendation
O001826,P1003,U000275,2026-04-19,1,436.05,0,search
O001827,P1003,U000127,2026-04-19,1,436.05,0,direct
O001828,P1003,U000939,2026-04-19,1,449.82,0,search
O001829,P1003,U000976,2026-04-19,2,899.64,0,direct
O001830,P1004,U000655,2026-04-19,1,263.62,0,campaign
O001831,P1004,U000323,2026-04-19,1,263.62,0,search
